applicant_id,race,gender,income,debt_to_income,internal_tenure,credit_score,years_at_address,voluntary_overtime,creditworthy,model_approved_biased,model_approved_fair
3050,Black,Male,65131,0.382,0.8,695,1.8,5.0,0,1,0
3051,White,Male,88001,0.318,0.8,724,2.1,0.7,0,1,0
3052,White,Male,80264,0.315,0.5,670,12.0,3.1,1,1,1
3053,Black,Female,50946,0.356,5.6,639,2.8,0.4,1,1,0
3054,White,Female,54063,0.474,1.4,707,8.3,0.1,0,0,0
3055,White,Male,80984,0.388,6.8,537,3.8,20.0,1,1,1
3056,White,Male,62513,0.369,3.3,644,25.0,4.8,1,1,0
3057,White,Female,49510,0.43,3.9,753,6.1,6.9,0,0,0
3058,White,Male,68915,0.305,1.2,676,0.7,4.7,1,0,1
3059,White,Male,51660,0.274,2.1,700,3.5,9.4,1,1,1
3060,White,Male,58186,0.224,1.9,699,0.4,2.6,0,0,0
3061,White,Female,81859,0.281,0.9,732,2.2,0.3,1,1,0
3062,White,Female,47331,0.259,6.3,678,2.7,1.9,0,0,0
3063,White,Female,51118,0.293,3.4,682,12.5,4.3,1,1,1
3064,White,Female,63718,0.349,0.5,707,11.8,0.2,1,0,1
3065,Black,Female,52239,0.474,6.0,691,1.2,1.6,1,1,1
3066,Black,Female,48653,0.472,0.5,706,2.4,0.2,0,0,0
3067,Black,Female,30966,0.328,1.8,635,2.8,3.0,1,0,0
3068,White,Male,80484,0.348,3.0,681,2.5,20.0,0,0,0
3069,White,Female,58569,0.41,0.5,690,0.1,1.8,0,0,1
3070,White,Male,84204,0.282,3.7,769,9.0,7.7,1,1,1
3071,Black,Male,51551,0.464,3.8,695,3.3,2.2,0,0,0
3072,Black,Female,60824,0.471,3.7,627,2.2,0.1,0,0,0
3073,White,Female,75960,0.241,0.6,620,2.7,0.4,1,1,1
3074,White,Female,58330,0.483,1.0,751,1.5,0.6,0,0,0
3075,Black,Female,59804,0.36,1.0,709,1.1,2.6,1,0,1
3076,White,Male,58714,0.367,11.3,651,0.1,2.9,1,1,0
3077,White,Male,74636,0.364,0.5,683,5.7,6.3,1,0,1
3078,Black,Male,70222,0.294,2.0,700,1.6,5.3,0,0,0
3079,Black,Male,63184,0.393,7.2,676,6.3,11.0,0,0,0
3080,Black,Male,82062,0.444,5.1,562,5.1,1.4,1,1,1
3081,White,Female,68743,0.244,6.0,643,0.3,1.3,1,1,0
3082,Black,Male,54347,0.387,12.6,685,0.7,2.9,1,1,0
3083,White,Female,91408,0.399,1.7,709,2.1,0.9,0,1,0
3084,White,Female,79337,0.404,1.3,729,25.0,0.8,0,0,0
3085,Black,Male,41970,0.352,0.5,695,10.6,0.0,0,0,0
3086,White,Female,55158,0.438,0.6,709,8.6,1.9,0,1,0
3087,White,Male,61618,0.391,2.9,725,4.5,14.0,0,0,0
3088,White,Male,78456,0.317,0.6,677,9.5,0.2,1,1,1
3089,Black,Female,56711,0.364,4.7,656,2.3,1.0,0,0,0
3090,White,Male,77634,0.218,0.5,720,2.4,2.9,0,1,0
3091,White,Male,55700,0.326,1.1,786,0.2,6.5,1,1,1
3092,Black,Male,51619,0.483,4.2,618,5.1,0.4,0,1,0
3093,White,Female,61507,0.32,1.0,732,10.6,1.0,1,1,1
3094,White,Female,44780,0.27,4.6,692,19.0,0.1,1,1,1
3095,Black,Female,42281,0.468,19.2,686,2.4,1.8,0,0,0
3096,White,Male,85564,0.312,5.6,699,8.6,5.0,1,1,1
3097,Black,Male,42459,0.416,1.5,714,5.4,3.5,0,0,0
3098,Black,Male,72552,0.343,8.1,622,5.9,0.9,1,0,1
3099,White,Male,82911,0.274,0.5,711,4.4,0.9,1,0,0
3100,White,Male,69092,0.263,4.5,726,0.8,2.9,1,1,1
3101,White,Male,65511,0.335,0.5,672,4.1,9.2,1,0,1
3102,Black,Female,59318,0.386,0.7,665,5.5,0.1,1,0,1
3103,Black,Female,43122,0.451,15.4,699,0.6,4.6,0,0,0
3104,White,Male,64620,0.257,1.6,701,25.0,9.4,0,0,0
3105,White,Male,71761,0.335,6.0,741,16.2,2.2,1,1,0
3106,White,Female,41697,0.379,1.7,665,3.3,2.0,0,0,0
3107,White,Male,57500,0.323,6.4,652,0.8,11.5,0,0,0
3108,White,Female,59843,0.394,11.8,731,1.6,0.5,1,0,1
3109,Black,Female,55756,0.376,2.0,624,1.2,1.8,1,1,1
3110,Black,Female,42984,0.458,2.9,570,1.2,1.2,0,1,1
3111,Black,Female,49023,0.426,3.5,614,4.7,2.1,1,0,1
3112,Black,Female,34865,0.353,9.6,715,3.7,2.1,1,1,1
3113,Black,Male,67324,0.247,1.0,708,1.2,1.8,0,0,0
3114,White,Male,74200,0.181,3.3,651,1.3,1.5,0,0,0
3115,Black,Male,61085,0.225,1.4,587,0.2,2.6,0,0,0
3116,White,Female,67882,0.36,0.9,678,13.4,1.2,1,0,1
3117,White,Female,63781,0.307,0.5,747,9.7,0.5,1,0,1
3118,White,Male,67162,0.306,3.4,695,0.6,3.2,1,1,1
3119,White,Male,83296,0.287,7.5,696,12.9,5.8,1,0,1
3120,Black,Male,59568,0.421,1.5,628,2.5,1.2,0,0,0
3121,White,Female,61342,0.373,2.8,684,7.1,1.6,1,1,1
3122,White,Male,71913,0.303,3.6,745,1.0,1.1,0,1,0
3123,White,Female,62700,0.337,1.9,702,7.3,2.8,0,0,0
3124,Black,Male,56242,0.39,8.2,648,1.9,6.7,1,1,0
3125,White,Male,76461,0.397,1.6,736,6.0,0.7,1,0,1
3126,Black,Female,41641,0.27,0.5,654,5.4,2.1,0,0,0
3127,Black,Male,49372,0.333,0.5,703,1.6,7.8,1,0,1
3128,Black,Male,63592,0.441,7.8,625,0.9,0.5,0,0,0
3129,White,Female,61547,0.408,15.5,711,0.3,1.3,1,1,1
3130,Black,Male,67713,0.41,1.2,700,7.3,3.4,0,0,0
3131,White,Male,76088,0.287,0.5,779,3.1,1.0,1,1,1
3132,Black,Male,52473,0.51,2.3,605,4.5,4.0,1,0,1
3133,Black,Male,63750,0.392,4.3,649,3.2,3.1,1,1,0
3134,White,Female,74971,0.332,3.3,634,1.2,0.9,1,1,0
3135,White,Male,76469,0.393,10.6,658,2.5,2.0,0,1,0
3136,White,Male,78655,0.333,6.0,705,4.9,8.2,1,1,1
3137,White,Male,70282,0.366,7.1,607,12.2,0.4,0,0,0
3138,Black,Male,67930,0.454,2.7,678,1.6,2.6,0,1,0
3139,White,Male,66193,0.274,1.4,731,0.1,1.4,1,1,1
3140,Black,Male,61385,0.504,4.2,654,0.9,8.5,0,0,0
3141,Black,Female,76695,0.238,2.0,610,3.5,0.6,1,0,1
3142,Black,Male,63388,0.241,1.2,646,2.7,6.6,0,0,0
3143,White,Female,58792,0.282,0.6,799,18.6,5.0,0,0,0
3144,White,Male,67767,0.27,2.6,680,0.1,9.3,1,0,1
3145,White,Male,71286,0.325,3.2,667,3.7,4.1,1,1,1
3146,White,Male,80512,0.252,2.9,594,7.2,3.7,0,0,0
3147,White,Male,73457,0.299,0.5,755,1.6,7.3,1,1,0
3148,Black,Male,51514,0.366,3.0,598,1.3,3.7,0,0,0
3149,White,Male,65497,0.44,0.6,709,0.6,8.4,0,0,0
3150,White,Male,73520,0.244,3.8,806,3.9,0.2,1,1,1
3151,Black,Male,58423,0.262,2.0,675,5.4,3.1,0,0,0
3152,Black,Male,62549,0.458,6.6,675,0.6,7.5,0,0,0
3153,White,Female,72174,0.28,5.3,682,0.5,1.8,0,0,0
3154,White,Male,99273,0.294,4.5,720,20.5,8.1,1,0,1
3155,Black,Male,43379,0.335,4.2,661,1.4,4.2,1,1,0
3156,White,Male,78868,0.352,2.9,730,17.0,20.0,1,1,1
3157,Black,Female,51983,0.314,0.5,535,8.8,2.2,0,0,1
3158,White,Female,44554,0.134,3.7,716,1.3,2.4,1,1,0
3159,Black,Female,63495,0.501,2.2,671,3.5,0.1,0,0,0
3160,White,Female,67211,0.347,2.2,820,0.2,1.4,1,0,1
3161,White,Male,79998,0.375,1.7,704,14.5,1.9,0,0,0
3162,White,Female,46005,0.418,9.3,708,9.1,2.9,1,0,1
3163,White,Female,60795,0.266,1.0,717,6.5,0.1,1,1,1
3164,Black,Female,40208,0.414,1.3,671,6.3,0.3,1,1,1
3165,White,Male,93631,0.335,11.5,645,5.6,4.4,1,0,1
3166,White,Female,74445,0.322,5.8,737,0.9,0.1,1,1,1
3167,White,Male,65190,0.278,0.5,660,1.3,1.0,1,0,1
3168,Black,Female,35633,0.395,8.3,670,0.1,3.7,0,0,0
3169,Black,Female,52940,0.486,0.9,609,5.5,1.3,0,0,0
3170,Black,Male,68924,0.362,4.3,647,0.9,3.5,0,0,0
3171,White,Male,54649,0.342,2.8,682,10.4,0.5,1,1,1
3172,White,Male,62682,0.324,2.7,693,1.4,4.5,1,1,0
3173,White,Male,60944,0.233,4.4,701,8.4,0.8,1,1,0
3174,White,Female,71669,0.351,0.8,715,4.4,1.0,1,0,1
3175,White,Female,59301,0.222,0.6,693,25.0,2.0,0,0,0
3176,Black,Male,54720,0.408,3.7,699,1.7,2.3,1,1,1
3177,Black,Female,52746,0.472,1.2,625,0.1,2.0,0,0,0
3178,White,Female,54217,0.408,12.8,718,2.7,1.4,1,1,1
3179,White,Male,57563,0.233,2.1,665,0.9,4.6,0,0,0
3180,White,Male,85696,0.262,0.5,790,4.6,12.4,1,1,1
3181,White,Male,86624,0.32,4.1,725,0.9,11.5,0,0,0
3182,White,Male,73795,0.267,1.3,671,4.4,5.8,1,1,1
3183,White,Male,74521,0.165,0.6,788,2.0,6.6,1,1,1
3184,White,Female,75610,0.292,1.9,722,4.4,0.5,0,0,0
3185,White,Male,73566,0.32,11.7,671,19.4,5.3,0,0,0
3186,White,Male,67809,0.375,1.9,698,2.2,4.3,1,0,0
3187,Black,Female,51393,0.528,1.5,596,0.4,0.5,1,1,1
3188,White,Female,76931,0.339,2.1,643,1.7,1.6,1,1,0
3189,White,Female,63533,0.37,0.5,756,1.5,3.1,0,0,0
3190,Black,Male,51306,0.447,0.5,614,0.6,5.7,0,0,0
3191,Black,Male,59470,0.236,6.6,593,1.2,2.3,0,0,0
3192,White,Female,69562,0.259,13.4,728,9.0,2.0,0,0,0
3193,White,Female,68362,0.337,0.6,777,8.4,3.1,1,1,1
3194,White,Male,77528,0.409,2.7,760,2.2,14.9,1,0,0
3195,White,Male,63733,0.344,11.9,814,0.1,1.1,1,0,0
3196,Black,Female,58701,0.433,0.6,767,1.2,1.1,0,0,0
3197,Black,Male,58284,0.364,0.7,614,0.3,18.2,0,1,0
3198,White,Female,55882,0.36,9.2,683,23.2,0.9,1,1,1
3199,Black,Female,58621,0.368,4.3,575,1.9,3.3,0,0,0
3200,Black,Female,46463,0.355,0.6,595,1.0,0.3,1,1,1
3201,Black,Female,35257,0.361,1.8,702,1.8,2.4,0,0,0
3202,White,Male,61993,0.394,0.5,718,5.6,0.5,1,1,1
3203,White,Male,70183,0.241,2.0,774,0.3,0.9,0,1,0
3204,Black,Male,63783,0.352,5.3,616,0.7,2.0,0,0,0
3205,White,Male,63359,0.333,2.8,678,4.3,14.4,1,1,1
3206,Black,Female,48593,0.348,3.6,679,4.1,3.9,0,0,1
3207,White,Male,59833,0.316,1.4,755,2.3,11.8,0,0,0
3208,White,Male,81820,0.316,0.6,626,17.6,0.9,1,0,1
3209,Black,Female,68173,0.366,0.5,639,1.7,4.7,1,1,1
3210,White,Male,88092,0.282,6.0,724,1.9,1.6,0,0,0
3211,Black,Male,67649,0.314,3.5,695,1.1,4.5,0,1,0
3212,Black,Male,66625,0.477,0.9,705,16.3,0.3,1,1,1
3213,Black,Female,30281,0.428,1.9,647,4.4,1.2,0,0,1
3214,Black,Male,59771,0.307,5.7,598,3.5,1.1,0,0,0
3215,White,Female,58039,0.339,2.7,605,2.2,1.8,1,1,1
3216,White,Male,80804,0.312,1.2,696,2.6,0.8,1,1,1
3217,White,Female,37624,0.173,1.1,684,3.3,0.3,0,0,0
3218,White,Male,73929,0.394,0.9,666,1.4,2.2,0,0,0
3219,White,Male,69855,0.231,6.1,747,7.6,5.8,1,1,0
3220,White,Female,74184,0.476,3.1,642,2.6,0.2,1,0,1
3221,White,Male,87479,0.356,4.3,673,2.6,7.2,0,0,0
3222,Black,Female,41711,0.331,6.9,707,1.4,0.9,0,1,0
3223,White,Female,54162,0.308,15.2,660,3.9,1.6,1,1,0
3224,White,Female,65304,0.395,1.0,713,9.6,0.5,1,0,1
3225,White,Female,80337,0.313,0.7,697,11.7,0.9,0,0,0
3226,White,Female,63601,0.412,2.2,709,10.6,6.5,1,1,1
3227,Black,Female,38208,0.384,0.5,693,0.1,5.0,0,0,0
3228,White,Female,56941,0.324,5.5,713,2.1,3.6,1,1,1
3229,White,Female,65026,0.397,7.5,631,8.6,2.7,0,0,0
3230,White,Male,74402,0.342,4.1,646,0.3,0.5,1,1,1
3231,Black,Male,50959,0.315,1.1,672,2.1,1.2,1,1,1
3232,Black,Female,44742,0.44,0.5,606,4.0,2.3,0,0,0
3233,Black,Male,48184,0.392,1.7,703,1.0,0.9,1,1,1
3234,White,Female,74411,0.266,6.3,712,0.7,0.1,0,0,0
3235,White,Female,54652,0.233,1.5,615,25.0,1.0,0,0,0
3236,Black,Female,46352,0.275,0.5,741,1.3,1.0,0,0,0
3237,White,Female,58067,0.309,1.1,680,8.6,0.1,1,0,1
3238,White,Male,55940,0.296,16.1,694,0.4,2.1,0,0,0
3239,White,Female,54365,0.365,4.0,718,3.3,4.5,0,0,0
3240,Black,Male,70281,0.437,8.1,653,0.5,0.8,0,0,0
3241,Black,Male,45907,0.351,5.2,704,3.5,1.2,0,0,0
3242,White,Male,62363,0.294,2.7,656,5.5,2.3,0,1,0
3243,Black,Male,44674,0.327,0.6,713,7.9,1.8,0,0,0
3244,Black,Male,57093,0.386,1.5,690,1.9,7.1,0,1,0
3245,Black,Male,76854,0.448,3.1,620,0.1,3.4,1,1,1
3246,White,Male,70673,0.307,7.2,717,1.2,3.9,1,1,0
3247,Black,Male,58667,0.461,1.1,716,4.8,3.7,0,0,0
3248,White,Male,64045,0.367,0.5,730,19.1,2.3,1,1,1
3249,White,Male,71383,0.402,2.9,712,8.9,17.7,0,0,0
3250,Black,Female,63290,0.419,0.7,680,5.6,0.9,0,0,0
3251,Black,Female,52429,0.373,3.3,684,2.2,0.4,0,0,0
3252,White,Male,93317,0.343,1.1,680,3.1,1.5,1,1,1
3253,Black,Female,63594,0.384,0.9,658,0.0,0.7,0,0,1
3254,Black,Male,57136,0.421,1.8,698,11.8,11.3,1,1,0
3255,Black,Male,56942,0.334,3.1,664,8.4,8.4,1,0,1
3256,White,Male,88309,0.242,2.8,670,10.3,2.4,0,0,0
3257,White,Male,73373,0.385,1.0,718,0.5,11.1,0,1,0
3258,White,Female,77089,0.259,7.8,679,1.4,0.2,0,0,0
3259,White,Male,92029,0.372,0.5,732,7.6,4.8,1,1,1
3260,Black,Male,55957,0.421,0.5,726,5.6,12.5,0,0,1
3261,White,Male,75519,0.307,3.2,737,21.7,6.3,0,1,0
3262,Black,Male,67800,0.248,0.5,618,6.8,1.5,1,1,1
3263,White,Female,70675,0.434,2.5,712,1.5,1.2,0,0,0
3264,Black,Male,65604,0.315,10.6,534,2.0,1.6,1,1,1
3265,Black,Male,44665,0.447,4.2,653,1.8,0.5,1,1,1
3266,Black,Male,49515,0.332,3.4,703,2.3,5.7,1,0,1
3267,Black,Female,46047,0.356,3.0,670,2.7,2.2,1,0,1
3268,Black,Female,63144,0.457,0.7,656,3.7,3.3,0,1,0
3269,Black,Male,45646,0.418,2.0,760,2.2,3.6,0,0,1
3270,White,Male,87232,0.22,1.5,623,12.4,4.4,0,0,0
3271,White,Male,79798,0.401,10.7,633,1.5,0.2,1,1,1
3272,Black,Female,62542,0.396,1.0,674,8.3,0.1,1,1,0
3273,White,Male,62704,0.305,2.2,748,22.4,9.6,1,0,1
3274,Black,Male,58723,0.359,9.7,703,2.4,0.6,1,1,1
3275,White,Male,74989,0.223,5.4,677,1.9,3.9,0,0,0
3276,Black,Female,53549,0.461,11.7,610,1.8,3.6,1,0,1
3277,Black,Male,60956,0.4,3.3,610,0.9,3.2,1,1,1
3278,White,Male,69234,0.244,1.4,720,7.5,0.7,0,0,0
3279,White,Male,73352,0.366,6.1,657,4.7,2.3,0,0,0
3280,Black,Male,68335,0.384,1.2,711,1.5,4.4,1,1,1
3281,White,Male,60334,0.305,0.6,703,1.7,6.5,0,0,0
3282,Black,Female,66470,0.534,4.3,617,0.6,1.0,1,1,1
3283,White,Female,72818,0.217,3.6,664,24.9,0.0,0,0,0
3284,Black,Male,48347,0.267,7.4,584,5.9,0.7,0,0,0
3285,Black,Female,54838,0.312,11.4,612,3.7,1.0,1,0,1
3286,White,Male,81014,0.325,6.8,678,19.0,5.5,0,0,0
3287,White,Female,50647,0.305,0.5,717,7.3,1.4,0,0,0
3288,Black,Female,51419,0.39,3.8,646,0.5,2.9,0,0,0
3289,White,Female,62214,0.264,5.4,656,7.4,6.6,1,1,1
3290,White,Male,65544,0.417,14.0,646,9.2,4.2,1,0,0
3291,White,Female,63923,0.47,1.6,686,1.2,0.2,1,0,1
3292,White,Male,65997,0.363,0.7,606,5.4,2.4,1,1,0
3293,White,Female,76743,0.224,6.7,682,12.3,2.1,0,0,0
3294,White,Male,65733,0.266,1.3,758,0.1,2.3,0,0,0
3295,Black,Female,58919,0.468,3.2,641,2.4,1.4,0,0,0
3296,Black,Female,34446,0.407,1.7,658,1.2,0.8,1,0,1
3297,White,Female,61381,0.393,1.8,699,2.3,5.9,0,0,0
3298,White,Female,63123,0.417,4.6,631,1.3,1.4,1,0,1
3299,White,Male,70057,0.434,1.6,789,6.4,4.5,0,1,0
3300,Black,Female,47036,0.364,4.1,631,3.3,1.2,0,0,0
3301,Black,Male,51324,0.386,0.5,657,9.4,8.1,1,1,1
3302,Black,Female,58545,0.379,1.4,619,0.0,2.4,0,0,0
3303,White,Female,72994,0.19,1.3,752,7.7,1.5,0,0,1
3304,Black,Female,50178,0.459,4.8,580,2.1,0.2,1,1,1
3305,White,Male,61033,0.339,1.3,767,2.9,1.0,1,1,0
3306,White,Female,80939,0.292,3.5,683,8.8,1.4,0,0,0
3307,White,Male,63202,0.188,4.1,679,10.2,0.3,1,1,1
3308,Black,Male,43405,0.353,3.8,627,0.1,1.6,1,1,1
3309,White,Female,42873,0.381,3.2,784,17.9,3.1,0,1,0
3310,Black,Male,58994,0.474,1.9,580,1.3,7.3,0,0,0
3311,Black,Male,55825,0.33,1.6,632,2.3,0.2,1,1,1
3312,White,Female,73309,0.408,2.9,636,1.0,0.1,1,1,1
3313,White,Male,78110,0.344,0.5,617,1.0,9.2,0,1,0
3314,Black,Male,60902,0.409,7.3,720,2.9,1.1,1,1,1
3315,Black,Male,55286,0.289,6.1,656,8.7,0.3,1,1,1
3316,White,Male,83099,0.212,1.5,649,0.6,0.5,0,0,0
3317,White,Male,90673,0.242,2.9,744,1.0,3.7,1,0,0
3318,Black,Male,68089,0.357,9.4,638,12.9,4.1,0,0,0
3319,White,Female,58364,0.456,1.1,666,0.2,3.4,0,1,0
3320,White,Female,70815,0.284,4.7,725,0.6,2.1,0,0,0
3321,White,Male,67979,0.354,0.5,684,18.8,3.4,1,1,1
3322,Black,Male,46949,0.347,2.6,611,1.7,1.6,1,1,1
3323,White,Male,63009,0.333,7.5,738,5.0,12.3,0,0,0
3324,White,Male,68418,0.296,2.8,698,6.7,2.2,1,1,1
3325,White,Male,73039,0.312,3.4,740,20.7,1.1,1,1,1
3326,Black,Male,78605,0.406,8.3,638,1.8,0.7,0,0,0
3327,White,Female,54183,0.313,4.4,746,3.8,2.8,1,0,1
3328,Black,Male,71234,0.406,4.2,658,1.8,1.8,1,1,1
3329,Black,Male,54827,0.466,3.1,708,1.5,0.9,0,0,1
3330,Black,Female,30836,0.357,3.5,700,8.4,2.3,0,0,0
3331,White,Male,66942,0.383,5.7,764,2.0,1.7,1,1,1
3332,Black,Male,69766,0.361,13.6,661,5.5,4.4,1,1,1
3333,Black,Female,54446,0.384,5.6,669,13.9,0.1,1,0,1
3334,White,Female,67044,0.379,4.3,686,6.1,2.5,1,1,1
3335,White,Male,85285,0.276,0.5,661,7.5,1.6,0,0,1
3336,Black,Male,47636,0.402,5.9,754,1.6,3.0,0,0,0
3337,Black,Female,40482,0.426,4.7,614,4.1,2.1,0,0,0
3338,White,Female,40362,0.184,5.2,741,8.7,2.6,1,1,1
3339,White,Male,80770,0.329,0.9,739,1.2,4.9,0,0,0
3340,Black,Male,63624,0.279,8.2,666,0.3,1.8,1,1,1
3341,White,Male,79239,0.204,0.5,697,7.1,14.9,0,0,0
3342,White,Male,60169,0.326,1.0,698,18.0,2.8,1,1,1
3343,White,Male,55957,0.338,3.8,673,0.5,1.7,1,1,1
3344,White,Female,49803,0.414,3.9,702,4.7,2.0,1,1,1
3345,Black,Female,41774,0.334,1.3,594,3.4,5.5,0,1,0
3346,Black,Female,66539,0.358,4.2,686,0.6,4.1,1,0,1
3347,Black,Male,68001,0.413,1.7,647,3.3,1.4,0,0,0
3348,Black,Female,46417,0.496,0.5,604,0.0,1.8,0,0,0
3349,White,Female,65992,0.343,0.6,636,9.2,1.4,0,0,0
3350,Black,Male,51216,0.319,7.5,651,2.2,3.4,0,0,0
3351,Black,Male,61642,0.485,0.9,653,8.6,6.0,0,0,0
3352,Black,Female,39619,0.392,0.5,626,2.0,2.9,0,0,0
3353,White,Female,70502,0.314,4.0,722,2.2,0.2,0,0,0
3354,White,Male,63502,0.199,2.0,721,4.8,19.0,1,1,1
3355,White,Female,71059,0.381,5.6,700,3.1,1.6,0,0,0
3356,White,Male,67725,0.36,6.9,660,1.7,14.8,0,0,0
3357,White,Male,64099,0.251,6.5,669,9.2,8.6,1,1,1
3358,White,Female,79129,0.453,1.3,630,10.4,2.9,1,1,1
3359,White,Female,64769,0.289,2.5,688,10.5,1.1,0,0,1
3360,White,Male,68778,0.344,3.7,731,3.1,8.4,1,1,1
3361,Black,Male,65581,0.396,1.4,599,0.2,3.4,0,0,0
3362,Black,Male,44600,0.238,0.5,631,2.7,3.5,0,0,0
3363,White,Male,83068,0.338,2.4,702,2.6,3.7,1,1,0
3364,White,Female,61605,0.362,0.5,724,9.0,0.2,0,0,0
3365,White,Male,78007,0.176,10.5,634,11.1,0.5,1,1,1
3366,Black,Male,42521,0.487,5.6,764,0.4,7.4,1,1,0
3367,Black,Female,47175,0.442,0.7,687,6.9,0.1,1,0,1
3368,Black,Female,51045,0.497,1.2,622,3.6,0.1,0,0,0
3369,Black,Male,68302,0.26,14.2,606,10.2,0.4,0,0,1
3370,Black,Female,57804,0.381,1.6,664,0.3,2.2,1,1,1
3371,Black,Male,54075,0.463,5.4,680,7.0,20.0,0,0,0
3372,Black,Female,54179,0.3,2.1,603,5.6,0.8,1,0,0
3373,Black,Female,63565,0.383,7.0,597,6.7,2.0,1,0,1
3374,White,Female,61000,0.358,4.3,655,13.8,1.5,1,0,1
3375,Black,Male,54911,0.247,0.5,661,4.1,11.5,0,1,0
3376,White,Female,44102,0.238,1.2,701,3.5,3.3,1,1,1
3377,White,Female,60209,0.427,2.9,801,3.4,0.8,1,1,1
3378,White,Male,54603,0.304,9.1,601,2.9,1.9,0,1,0
3379,Black,Female,49856,0.492,0.5,618,4.1,2.7,0,0,0
3380,Black,Female,60881,0.423,3.2,625,25.0,0.4,0,0,0
3381,White,Male,50803,0.472,1.3,728,1.9,1.3,0,0,0
3382,White,Female,75342,0.361,7.7,723,7.9,4.3,1,1,1
3383,White,Male,68697,0.389,5.1,695,9.2,7.5,1,1,1
3384,White,Female,62728,0.313,1.6,770,5.7,0.8,1,1,0
3385,Black,Male,52975,0.395,0.6,604,1.3,18.0,1,0,1
3386,Black,Male,40867,0.425,0.5,624,1.2,0.1,1,0,1
3387,White,Female,55170,0.387,3.4,634,19.9,0.4,1,1,1
3388,Black,Male,78974,0.377,1.8,650,0.2,3.8,1,0,1
3389,White,Male,61039,0.3,1.3,689,6.6,0.2,1,1,1
3390,Black,Female,35114,0.445,14.8,688,5.0,0.7,0,0,1
3391,Black,Male,59412,0.415,2.2,746,2.2,1.3,1,1,1
3392,White,Male,71142,0.228,4.8,776,7.6,5.7,1,1,1
3393,White,Female,59766,0.346,0.7,639,23.0,1.7,1,1,1
3394,White,Female,63144,0.352,0.5,700,1.2,0.7,1,1,1
3395,White,Male,78442,0.232,1.9,742,9.6,3.7,1,1,1
3396,Black,Male,52128,0.443,3.8,690,7.1,3.5,1,1,1
3397,White,Male,73944,0.329,2.5,816,2.9,1.9,0,0,0
3398,Black,Female,61238,0.573,7.7,640,1.6,1.5,1,1,1
3399,Black,Female,41047,0.408,2.0,654,0.5,0.1,0,0,0
3400,Black,Male,34778,0.46,1.3,765,1.0,1.2,1,1,0
3401,Black,Female,57708,0.448,8.7,671,2.4,0.6,0,0,0
3402,White,Male,97029,0.435,1.8,676,1.0,19.1,0,0,0
3403,White,Female,62926,0.262,1.1,651,2.7,2.6,0,0,0
3404,White,Male,74019,0.265,0.5,715,10.5,12.2,1,1,1
3405,Black,Male,55041,0.315,5.5,709,3.7,1.1,0,0,0
3406,Black,Female,66880,0.405,6.1,701,0.9,2.3,0,0,0
3407,Black,Male,57222,0.301,0.5,616,1.5,1.6,0,0,0
3408,Black,Male,56134,0.273,1.6,662,5.5,8.8,0,0,0
3409,White,Male,81108,0.151,4.9,683,16.8,3.5,1,1,1
3410,White,Female,58157,0.176,10.2,690,13.1,0.9,0,1,0
3411,White,Male,59153,0.346,1.7,748,1.9,1.4,1,0,0
3412,White,Male,80823,0.268,7.2,702,25.0,1.7,0,0,0
3413,Black,Female,45084,0.324,1.8,682,0.6,0.6,0,0,0
3414,White,Male,62245,0.254,0.7,737,2.2,6.6,1,1,0
3415,Black,Female,72000,0.373,0.5,621,2.5,0.4,0,0,1
3416,White,Male,70214,0.232,1.4,763,7.1,0.2,0,0,0
3417,White,Male,76942,0.412,1.7,652,6.1,3.9,0,1,0
3418,White,Male,72295,0.399,10.2,644,8.1,20.0,1,0,1
3419,White,Male,63136,0.411,0.8,682,2.0,6.9,0,0,0
3420,Black,Male,64894,0.393,1.7,611,1.1,0.6,0,0,0
3421,White,Male,75145,0.32,0.5,734,12.7,5.1,0,0,0
3422,White,Male,65406,0.254,5.0,828,8.9,6.2,1,1,1
3423,Black,Female,55331,0.351,8.6,705,0.6,5.3,0,0,0
3424,White,Female,57856,0.332,1.0,658,5.8,0.3,0,0,0
3425,White,Male,60955,0.346,2.0,657,8.0,0.2,1,1,1
3426,White,Female,50943,0.414,0.5,744,12.5,0.6,0,0,0
3427,White,Male,74700,0.262,2.1,648,19.0,1.3,0,0,1
3428,Black,Male,54172,0.292,0.5,610,2.9,2.1,1,1,1
3429,Black,Female,66017,0.461,2.6,668,0.8,1.1,1,0,1
3430,White,Male,71570,0.173,4.6,678,14.7,5.3,0,0,0
3431,White,Male,64147,0.297,2.8,710,0.0,15.6,1,1,1
3432,Black,Female,52578,0.416,1.0,635,0.2,3.7,1,0,0
3433,White,Female,50057,0.303,1.5,696,0.8,2.1,0,0,0
3434,White,Male,71158,0.192,3.6,746,14.0,0.4,0,0,0
3435,White,Female,66191,0.304,3.1,727,17.1,3.8,0,0,0
3436,White,Male,73956,0.415,0.5,749,1.9,0.6,0,0,0
3437,White,Male,85027,0.341,6.5,735,3.0,4.3,1,1,1
3438,White,Male,97975,0.381,2.3,739,25.0,5.1,1,1,1
3439,Black,Female,57713,0.325,0.6,650,1.9,0.1,0,0,0
3440,Black,Female,62787,0.428,0.5,581,0.1,1.6,1,1,1
3441,Black,Female,76434,0.416,11.8,645,4.4,0.4,0,0,0
3442,White,Male,61937,0.308,1.2,720,7.7,0.4,0,0,0
